Barcode,Date of thesis,Total checkouts since 1994,,,,,,,,,,,,,,,,,,,
12595278,1941,0,,,,,,,,,,,,,,,,,,,
12596219,1941,0,,,,,,,,,,,,,,,,,,,
12600268,1941,0,,,,,,,,,,,,,,,,,,,
12605010,1941,0,,,,,,,,,,,,,,,,,,,
12606265,1941,0,,,,,,,,,,,,,,,,,,,
12616876,1941,0,,,,,,,,,,,,,,,,,,,
12637575,1941,0,,,,,,,,,,,,,,,,,,,
12638003,1941,0,,,,,,,,,,,,,,,,,,,
12638029,1941,0,,,,,,,,,,,,,,,,,,,
12638060,1941,0,,,,,,,,,,,,,,,,,,,
12639142,1941,0,,,,,,,,,,,,,,,,,,,
12643219,1941,0,,,,,,,,,,,,,,,,,,,
12643474,1941,0,,,,,,,,,,,,,,,,,,,
12651220,1941,0,,,,,,,,,,,,,,,,,,,
12651956,1941,0,,,,,,,,,,,,,,,,,,,
12659660,1941,0,,,,,,,,,,,,,,,,,,,
12659744,1941,0,,,,,,,,,,,,,,,,,,,
12661187,1941,0,,,,,,,,,,,,,,,,,,,
12661443,1941,0,,,,,,,,,,,,,,,,,,,
12670204,1941,0,,,,,,,,,,,,,,,,,,,
12670238,1941,0,,,,,,,,,,,,,,,,,,,
12670790,1941,0,,,,,,,,,,,,,,,,,,,
12670865,1941,0,,,,,,,,,,,,,,,,,,,
12676102,1941,0,,,,,,,,,,,,,,,,,,,
12681037,1941,0,,,,,,,,,,,,,,,,,,,
15472608,1941,0,,,,,,,,,,,,,,,,,,,
15472624,1941,0,,,,,,,,,,,,,,,,,,,
15669963,1941,0,,,,,,,,,,,,,,,,,,,
15673619,1941,0,,,,,,,,,,,,,,,,,,,
15677644,1941,0,,,,,,,,,,,,,,,,,,,
15677883,1941,0,,,,,,,,,,,,,,,,,,,
15681380,1941,0,,,,,,,,,,,,,,,,,,,
15688138,1941,0,,,,,,,,,,,,,,,,,,,
15689136,1941,0,,,,,,,,,,,,,,,,,,,
15700529,1941,0,,,,,,,,,,,,,,,,,,,
15842594,1941,0,,,,,,,,,,,,,,,,,,,
15842669,1941,0,,,,,,,,,,,,,,,,,,,
16419897,1941,0,,,,,,,,,,,,,,,,,,,
16475832,1941,0,,,,,,,,,,,,,,,,,,,
12660510,1942,3,,,,,,,,,,,,,,,,,,,
12589859,1942,1,,,,,,,,,,,,,,,,,,,
12591269,1942,1,,,,,,,,,,,,,,,,,,,
12593141,1942,1,,,,,,,,,,,,,,,,,,,
12605507,1942,1,,,,,,,,,,,,,,,,,,,
12616892,1942,1,,,,,,,,,,,,,,,,,,,
12617098,1942,1,,,,,,,,,,,,,,,,,,,
12661203,1942,1,,,,,,,,,,,,,,,,,,,
15472541,1942,1,,,,,,,,,,,,,,,,,,,
15842776,1942,1,,,,,,,,,,,,,,,,,,,
11740982,1942,0,,,,,,,,,,,,,,,,,,,
11741584,1942,0,,,,,,,,,,,,,,,,,,,
11745478,1942,0,,,,,,,,,,,,,,,,,,,
12109906,1942,0,,,,,,,,,,,,,,,,,,,
12110227,1942,0,,,,,,,,,,,,,,,,,,,
12111407,1942,0,,,,,,,,,,,,,,,,,,,
12111977,1942,0,,,,,,,,,,,,,,,,,,,
12120036,1942,0,,,,,,,,,,,,,,,,,,,
12126470,1942,0,,,,,,,,,,,,,,,,,,,
12553442,1942,0,,,,,,,,,,,,,,,,,,,
12553657,1942,0,,,,,,,,,,,,,,,,,,,
12553731,1942,0,,,,,,,,,,,,,,,,,,,
12556304,1942,0,,,,,,,,,,,,,,,,,,,
12565743,1942,0,,,,,,,,,,,,,,,,,,,
12565917,1942,0,,,,,,,,,,,,,,,,,,,
12592796,1942,0,,,,,,,,,,,,,,,,,,,
12595799,1942,0,,,,,,,,,,,,,,,,,,,
12604831,1942,0,,,,,,,,,,,,,,,,,,,
12640009,1942,0,,,,,,,,,,,,,,,,,,,
12651667,1942,0,,,,,,,,,,,,,,,,,,,
12653853,1942,0,,,,,,,,,,,,,,,,,,,
12655197,1942,0,,,,,,,,,,,,,,,,,,,
12657961,1942,0,,,,,,,,,,,,,,,,,,,
12661328,1942,0,,,,,,,,,,,,,,,,,,,
12661500,1942,0,,,,,,,,,,,,,,,,,,,
12661583,1942,0,,,,,,,,,,,,,,,,,,,
12669594,1942,0,,,,,,,,,,,,,,,,,,,
12670089,1942,0,,,,,,,,,,,,,,,,,,,
12670857,1942,0,,,,,,,,,,,,,,,,,,,
12671764,1942,0,,,,,,,,,,,,,,,,,,,
12674917,1942,0,,,,,,,,,,,,,,,,,,,
12675195,1942,0,,,,,,,,,,,,,,,,,,,
12675328,1942,0,,,,,,,,,,,,,,,,,,,
12675906,1942,0,,,,,,,,,,,,,,,,,,,
12678330,1942,0,,,,,,,,,,,,,,,,,,,
12679361,1942,0,,,,,,,,,,,,,,,,,,,
12680708,1942,0,,,,,,,,,,,,,,,,,,,
12681839,1942,0,,,,,,,,,,,,,,,,,,,
15471683,1942,0,,,,,,,,,,,,,,,,,,,
15471832,1942,0,,,,,,,,,,,,,,,,,,,
15472483,1942,0,,,,,,,,,,,,,,,,,,,
15472533,1942,0,,,,,,,,,,,,,,,,,,,
15472558,1942,0,,,,,,,,,,,,,,,,,,,
15472632,1942,0,,,,,,,,,,,,,,,,,,,
15686355,1942,0,,,,,,,,,,,,,,,,,,,
15689094,1942,0,,,,,,,,,,,,,,,,,,,
15700594,1942,0,,,,,,,,,,,,,,,,,,,
16315418,1942,0,,,,,,,,,,,,,,,,,,,
12566170,1943,3,,,,,,,,,,,,,,,,,,,
16910549,1943,3,,,,,,,,,,,,,,,,,,,
11747409,1943,1,,,,,,,,,,,,,,,,,,,
12119335,1943,1,,,,,,,,,,,,,,,,,,,
12119582,1943,1,,,,,,,,,,,,,,,,,,,
12564886,1943,1,,,,,,,,,,,,,,,,,,,
12596383,1943,1,,,,,,,,,,,,,,,,,,,
12603866,1943,1,,,,,,,,,,,,,,,,,,,
12637914,1943,1,,,,,,,,,,,,,,,,,,,
13944467,1943,1,,,,,,,,,,,,,,,,,,,
15452766,1943,1,,,,,,,,,,,,,,,,,,,
15472368,1943,1,,,,,,,,,,,,,,,,,,,
15472491,1943,1,,,,,,,,,,,,,,,,,,,
11743432,1943,0,,,,,,,,,,,,,,,,,,,
11743747,1943,0,,,,,,,,,,,,,,,,,,,
11745353,1943,0,,,,,,,,,,,,,,,,,,,
11747458,1943,0,,,,,,,,,,,,,,,,,,,
12107421,1943,0,,,,,,,,,,,,,,,,,,,
12118477,1943,0,,,,,,,,,,,,,,,,,,,
12118709,1943,0,,,,,,,,,,,,,,,,,,,
12119285,1943,0,,,,,,,,,,,,,,,,,,,
12120028,1943,0,,,,,,,,,,,,,,,,,,,
12147286,1943,0,,,,,,,,,,,,,,,,,,,
12151718,1943,0,,,,,,,,,,,,,,,,,,,
12295416,1943,0,,,,,,,,,,,,,,,,,,,
12553574,1943,0,,,,,,,,,,,,,,,,,,,
1256476,1943,0,,,,,,,,,,,,,,,,,,,
12590584,1943,0,,,,,,,,,,,,,,,,,,,
12592911,1943,0,,,,,,,,,,,,,,,,,,,
12600250,1943,0,,,,,,,,,,,,,,,,,,,
12604393,1943,0,,,,,,,,,,,,,,,,,,,
12607008,1943,0,,,,,,,,,,,,,,,,,,,
12612305,1943,0,,,,,,,,,,,,,,,,,,,
12637856,1943,0,,,,,,,,,,,,,,,,,,,
12653796,1943,0,,,,,,,,,,,,,,,,,,,
12658324,1943,0,,,,,,,,,,,,,,,,,,,
12673810,1943,0,,,,,,,,,,,,,,,,,,,
12675377,1943,0,,,,,,,,,,,,,,,,,,,
12676011,1943,0,,,,,,,,,,,,,,,,,,,
12679288,1943,0,,,,,,,,,,,,,,,,,,,
12679569,1943,0,,,,,,,,,,,,,,,,,,,
12680856,1943,0,,,,,,,,,,,,,,,,,,,
15221088,1943,0,,,,,,,,,,,,,,,,,,,
15333743,1943,0,,,,,,,,,,,,,,,,,,,
15685779,1943,0,,,,,,,,,,,,,,,,,,,
15688278,1943,0,,,,,,,,,,,,,,,,,,,
15705684,1943,0,,,,,,,,,,,,,,,,,,,
15264815,1944,20,,,,,,,,,,,,,,,,,,,
15558968,1944,12,,,,,,,,,,,,,,,,,,,
12655171,1944,1,,,,,,,,,,,,,,,,,,,
12678983,1944,1,,,,,,,,,,,,,,,,,,,
15472517,1944,1,,,,,,,,,,,,,,,,,,,
12107470,1944,0,,,,,,,,,,,,,,,,,,,
12110185,1944,0,,,,,,,,,,,,,,,,,,,
12110268,1944,0,,,,,,,,,,,,,,,,,,,
12515136,1944,0,,,,,,,,,,,,,,,,,,,
12565461,1944,0,,,,,,,,,,,,,,,,,,,
12574950,1944,0,,,,,,,,,,,,,,,,,,,
12590709,1944,0,,,,,,,,,,,,,,,,,,,
12593042,1944,0,,,,,,,,,,,,,,,,,,,
12605259,1944,0,,,,,,,,,,,,,,,,,,,
12607370,1944,0,,,,,,,,,,,,,,,,,,,
12639787,1944,0,,,,,,,,,,,,,,,,,,,
12640108,1944,0,,,,,,,,,,,,,,,,,,,
12652269,1944,0,,,,,,,,,,,,,,,,,,,
12654018,1944,0,,,,,,,,,,,,,,,,,,,
12659520,1944,0,,,,,,,,,,,,,,,,,,,
12660346,1944,0,,,,,,,,,,,,,,,,,,,
12661286,1944,0,,,,,,,,,,,,,,,,,,,
12675963,1944,0,,,,,,,,,,,,,,,,,,,
12680955,1944,0,,,,,,,,,,,,,,,,,,,
12681003,1944,0,,,,,,,,,,,,,,,,,,,
15472525,1944,0,,,,,,,,,,,,,,,,,,,
15471428,1945,16,,,,,,,,,,,,,,,,,,,
12616983,1945,5,,,,,,,,,,,,,,,,,,,
15842602,1945,2,,,,,,,,,,,,,,,,,,,
12118675,1945,1,,,,,,,,,,,,,,,,,,,
12526331,1945,1,,,,,,,,,,,,,,,,,,,
12553772,1945,1,,,,,,,,,,,,,,,,,,,
12591830,1945,1,,,,,,,,,,,,,,,,,,,
12600201,1945,1,,,,,,,,,,,,,,,,,,,
12677779,1945,1,,,,,,,,,,,,,,,,,,,
15471907,1945,1,,,,,,,,,,,,,,,,,,,
12110276,1945,0,,,,,,,,,,,,,,,,,,,
12118527,1945,0,,,,,,,,,,,,,,,,,,,
12515227,1945,0,,,,,,,,,,,,,,,,,,,
12526240,1945,0,,,,,,,,,,,,,,,,,,,
12590592,1945,0,,,,,,,,,,,,,,,,,,,
12592259,1945,0,,,,,,,,,,,,,,,,,,,
12600284,1945,0,,,,,,,,,,,,,,,,,,,
12606604,1945,0,,,,,,,,,,,,,,,,,,,
12606810,1945,0,,,,,,,,,,,,,,,,,,,
12612222,1945,0,,,,,,,,,,,,,,,,,,,
12617924,1945,0,,,,,,,,,,,,,,,,,,,
12653077,1945,0,,,,,,,,,,,,,,,,,,,
12657995,1945,0,,,,,,,,,,,,,,,,,,,
12658381,1945,0,,,,,,,,,,,,,,,,,,,
14476311,1945,0,,,,,,,,,,,,,,,,,,,
15680499,1945,0,,,,,,,,,,,,,,,,,,,
15689383,1945,0,,,,,,,,,,,,,,,,,,,
15689904,1945,0,,,,,,,,,,,,,,,,,,,
15695430,1945,0,,,,,,,,,,,,,,,,,,,
15700784,1945,0,,,,,,,,,,,,,,,,,,,
15700933,1945,0,,,,,,,,,,,,,,,,,,,
12109674,1946,0,,,,,,,,,,,,,,,,,,,
12109831,1946,0,,,,,,,,,,,,,,,,,,,
12118378,1946,0,,,,,,,,,,,,,,,,,,,
12553780,1946,0,,,,,,,,,,,,,,,,,,,
12565990,1946,0,,,,,,,,,,,,,,,,,,,
12604278,1946,0,,,,,,,,,,,,,,,,,,,
12604864,1946,0,,,,,,,,,,,,,,,,,,,
12606745,1946,0,,,,,,,,,,,,,,,,,,,
12623799,1946,0,,,,,,,,,,,,,,,,,,,
12652772,1946,0,,,,,,,,,,,,,,,,,,,
12661104,1946,0,,,,,,,,,,,,,,,,,,,
12678041,1946,0,,,,,,,,,,,,,,,,,,,
12680989,1946,0,,,,,,,,,,,,,,,,,,,
12681425,1946,0,,,,,,,,,,,,,,,,,,,
14054654,1946,0,,,,,,,,,,,,,,,,,,,
14145890,1946,0,,,,,,,,,,,,,,,,,,,
15168412,1946,0,,,,,,,,,,,,,,,,,,,
15673734,1946,0,,,,,,,,,,,,,,,,,,,
15689326,1946,0,,,,,,,,,,,,,,,,,,,
15689847,1946,0,,,,,,,,,,,,,,,,,,,
16117483,1946,0,,,,,,,,,,,,,,,,,,,
12625943,1947,3,,,,,,,,,,,,,,,,,,,
15700644,1947,2,,,,,,,,,,,,,,,,,,,
11747532,1947,1,,,,,,,,,,,,,,,,,,,
12109732,1947,1,,,,,,,,,,,,,,,,,,,
12119400,1947,1,,,,,,,,,,,,,,,,,,,
12673943,1947,1,,,,,,,,,,,,,,,,,,,
12674511,1947,1,,,,,,,,,,,,,,,,,,,
12677951,1947,1,,,,,,,,,,,,,,,,,,,
13932579,1947,1,,,,,,,,,,,,,,,,,,,
15471766,1947,1,,,,,,,,,,,,,,,,,,,
15471774,1947,1,,,,,,,,,,,,,,,,,,,
15472400,1947,1,,,,,,,,,,,,,,,,,,,
11741329,1947,0,,,,,,,,,,,,,,,,,,,
11744828,1947,0,,,,,,,,,,,,,,,,,,,
11744992,1947,0,,,,,,,,,,,,,,,,,,,
12107678,1947,0,,,,,,,,,,,,,,,,,,,
12110490,1947,0,,,,,,,,,,,,,,,,,,,
12111589,1947,0,,,,,,,,,,,,,,,,,,,
12294906,1947,0,,,,,,,,,,,,,,,,,,,
12556387,1947,0,,,,,,,,,,,,,,,,,,,
12564233,1947,0,,,,,,,,,,,,,,,,,,,
12574158,1947,0,,,,,,,,,,,,,,,,,,,
12575734,1947,0,,,,,,,,,,,,,,,,,,,
12591772,1947,0,,,,,,,,,,,,,,,,,,,
12592150,1947,0,,,,,,,,,,,,,,,,,,,
12592465,1947,0,,,,,,,,,,,,,,,,,,,
12596276,1947,0,,,,,,,,,,,,,,,,,,,
12605184,1947,0,,,,,,,,,,,,,,,,,,,
12605267,1947,0,,,,,,,,,,,,,,,,,,,
12623559,1947,0,,,,,,,,,,,,,,,,,,,
12637765,1947,0,,,,,,,,,,,,,,,,,,,
12651659,1947,0,,,,,,,,,,,,,,,,,,,
12651840,1947,0,,,,,,,,,,,,,,,,,,,
12652731,1947,0,,,,,,,,,,,,,,,,,,,
12653788,1947,0,,,,,,,,,,,,,,,,,,,
12660585,1947,0,,,,,,,,,,,,,,,,,,,
12669651,1947,0,,,,,,,,,,,,,,,,,,,
12672028,1947,0,,,,,,,,,,,,,,,,,,,
12674024,1947,0,,,,,,,,,,,,,,,,,,,
12675302,1947,0,,,,,,,,,,,,,,,,,,,
12676490,1947,0,,,,,,,,,,,,,,,,,,,
12676854,1947,0,,,,,,,,,,,,,,,,,,,
12678066,1947,0,,,,,,,,,,,,,,,,,,,
12679031,1947,0,,,,,,,,,,,,,,,,,,,
12680542,1947,0,,,,,,,,,,,,,,,,,,,
15672595,1947,0,,,,,,,,,,,,,,,,,,,
15673742,1947,0,,,,,,,,,,,,,,,,,,,
15695232,1947,0,,,,,,,,,,,,,,,,,,,
15695406,1947,0,,,,,,,,,,,,,,,,,,,
15700719,1947,0,,,,,,,,,,,,,,,,,,,
12553327,1948,5,,,,,,,,,,,,,,,,,,,
15471246,1948,2,,,,,,,,,,,,,,,,,,,
15471790,1948,2,,,,,,,,,,,,,,,,,,,
12295077,1948,1,,,,,,,,,,,,,,,,,,,
12585030,1948,1,,,,,,,,,,,,,,,,,,,
12590139,1948,1,,,,,,,,,,,,,,,,,,,
12603478,1948,1,,,,,,,,,,,,,,,,,,,
12604906,1948,1,,,,,,,,,,,,,,,,,,,
12605051,1948,1,,,,,,,,,,,,,,,,,,,
12605069,1948,1,,,,,,,,,,,,,,,,,,,
12623468,1948,1,,,,,,,,,,,,,,,,,,,
12670410,1948,1,,,,,,,,,,,,,,,,,,,
15471808,1948,1,,,,,,,,,,,,,,,,,,,
15472079,1948,1,,,,,,,,,,,,,,,,,,,
16891855,1948,1,,,,,,,,,,,,,,,,,,,
17406638,1948,1,,,,,,,,,,,,,,,,,,,
17444985,1948,1,,,,,,,,,,,,,,,,,,,
11737491,1948,0,,,,,,,,,,,,,,,,,,,
11740800,1948,0,,,,,,,,,,,,,,,,,,,
11744950,1948,0,,,,,,,,,,,,,,,,,,,
11745155,1948,0,,,,,,,,,,,,,,,,,,,
12107413,1948,0,,,,,,,,,,,,,,,,,,,
12110953,1948,0,,,,,,,,,,,,,,,,,,,
12119673,1948,0,,,,,,,,,,,,,,,,,,,
12119913,1948,0,,,,,,,,,,,,,,,,,,,
12151387,1948,0,,,,,,,,,,,,,,,,,,,
12295119,1948,0,,,,,,,,,,,,,,,,,,,
12526125,1948,0,,,,,,,,,,,,,,,,,,,
12526208,1948,0,,,,,,,,,,,,,,,,,,,
12526281,1948,0,,,,,,,,,,,,,,,,,,,
12553921,1948,0,,,,,,,,,,,,,,,,,,,
12556551,1948,0,,,,,,,,,,,,,,,,,,,
12564688,1948,0,,,,,,,,,,,,,,,,,,,
12565719,1948,0,,,,,,,,,,,,,,,,,,,
12582995,1948,0,,,,,,,,,,,,,,,,,,,
12585436,1948,0,,,,,,,,,,,,,,,,,,,
12593422,1948,0,,,,,,,,,,,,,,,,,,,
12604989,1948,0,,,,,,,,,,,,,,,,,,,
12606497,1948,0,,,,,,,,,,,,,,,,,,,
12623542,1948,0,,,,,,,,,,,,,,,,,,,
12638524,1948,0,,,,,,,,,,,,,,,,,,,
12638854,1948,0,,,,,,,,,,,,,,,,,,,
12638920,1948,0,,,,,,,,,,,,,,,,,,,
12640256,1948,0,,,,,,,,,,,,,,,,,,,
12640363,1948,0,,,,,,,,,,,,,,,,,,,
12647979,1948,0,,,,,,,,,,,,,,,,,,,
12658175,1948,0,,,,,,,,,,,,,,,,,,,
12658845,1948,0,,,,,,,,,,,,,,,,,,,
12661153,1948,0,,,,,,,,,,,,,,,,,,,
12661864,1948,0,,,,,,,,,,,,,,,,,,,
12661906,1948,0,,,,,,,,,,,,,,,,,,,
12670253,1948,0,,,,,,,,,,,,,,,,,,,
12670691,1948,0,,,,,,,,,,,,,,,,,,,
12670741,1948,0,,,,,,,,,,,,,,,,,,,
12670899,1948,0,,,,,,,,,,,,,,,,,,,
12671129,1948,0,,,,,,,,,,,,,,,,,,,
12675104,1948,0,,,,,,,,,,,,,,,,,,,
12675575,1948,0,,,,,,,,,,,,,,,,,,,
12675898,1948,0,,,,,,,,,,,,,,,,,,,
12675955,1948,0,,,,,,,,,,,,,,,,,,,
12675971,1948,0,,,,,,,,,,,,,,,,,,,
12676052,1948,0,,,,,,,,,,,,,,,,,,,
12676078,1948,0,,,,,,,,,,,,,,,,,,,
12676110,1948,0,,,,,,,,,,,,,,,,,,,
12676136,1948,0,,,,,,,,,,,,,,,,,,,
12676235,1948,0,,,,,,,,,,,,,,,,,,,
12676714,1948,0,,,,,,,,,,,,,,,,,,,
12677266,1948,0,,,,,,,,,,,,,,,,,,,
12678173,1948,0,,,,,,,,,,,,,,,,,,,
12679080,1948,0,,,,,,,,,,,,,,,,,,,
12679643,1948,0,,,,,,,,,,,,,,,,,,,
12681128,1948,0,,,,,,,,,,,,,,,,,,,
12681649,1948,0,,,,,,,,,,,,,,,,,,,
12687802,1948,0,,,,,,,,,,,,,,,,,,,
13042973,1948,0,,,,,,,,,,,,,,,,,,,
13895701,1948,0,,,,,,,,,,,,,,,,,,,
13912159,1948,0,,,,,,,,,,,,,,,,,,,
14475651,1948,0,,,,,,,,,,,,,,,,,,,
15025976,1948,0,,,,,,,,,,,,,,,,,,,
15025984,1948,0,,,,,,,,,,,,,,,,,,,
15471782,1948,0,,,,,,,,,,,,,,,,,,,
15472061,1948,0,,,,,,,,,,,,,,,,,,,
15685944,1948,0,,,,,,,,,,,,,,,,,,,
15688179,1948,0,,,,,,,,,,,,,,,,,,,
15688252,1948,0,,,,,,,,,,,,,,,,,,,
15688773,1948,0,,,,,,,,,,,,,,,,,,,
15688856,1948,0,,,,,,,,,,,,,,,,,,,
15689110,1948,0,,,,,,,,,,,,,,,,,,,
15695448,1948,0,,,,,,,,,,,,,,,,,,,
15700727,1948,0,,,,,,,,,,,,,,,,,,,
15704737,1948,0,,,,,,,,,,,,,,,,,,,
15907363,1948,0,,,,,,,,,,,,,,,,,,,
16314924,1948,0,,,,,,,,,,,,,,,,,,,
11747490,1949,1,,,,,,,,,,,,,,,,,,,
12319844,1949,1,,,,,,,,,,,,,,,,,,,
12604591,1949,1,,,,,,,,,,,,,,,,,,,
12606471,1949,1,,,,,,,,,,,,,,,,,,,
12625364,1949,1,,,,,,,,,,,,,,,,,,,
12651873,1949,1,,,,,,,,,,,,,,,,,,,
13978689,1949,1,,,,,,,,,,,,,,,,,,,
14054878,1949,1,,,,,,,,,,,,,,,,,,,
14835326,1949,1,,,,,,,,,,,,,,,,,,,
15471311,1949,1,,,,,,,,,,,,,,,,,,,
15471337,1949,1,,,,,,,,,,,,,,,,,,,
15471345,1949,1,,,,,,,,,,,,,,,,,,,
15842685,1949,1,,,,,,,,,,,,,,,,,,,
17344367,1949,1,,,,,,,,,,,,,,,,,,,
11744901,1949,0,,,,,,,,,,,,,,,,,,,
11744935,1949,0,,,,,,,,,,,,,,,,,,,
11745395,1949,0,,,,,,,,,,,,,,,,,,,
11745668,1949,0,,,,,,,,,,,,,,,,,,,
11745700,1949,0,,,,,,,,,,,,,,,,,,,
11747276,1949,0,,,,,,,,,,,,,,,,,,,
11764677,1949,0,,,,,,,,,,,,,,,,,,,
11764750,1949,0,,,,,,,,,,,,,,,,,,,
12110409,1949,0,,,,,,,,,,,,,,,,,,,
12110904,1949,0,,,,,,,,,,,,,,,,,,,
12296067,1949,0,,,,,,,,,,,,,,,,,,,
12556684,1949,0,,,,,,,,,,,,,,,,,,,
12561312,1949,0,,,,,,,,,,,,,,,,,,,
12564043,1949,0,,,,,,,,,,,,,,,,,,,
12585261,1949,0,,,,,,,,,,,,,,,,,,,
12590030,1949,0,,,,,,,,,,,,,,,,,,,
12590220,1949,0,,,,,,,,,,,,,,,,,,,
12592226,1949,0,,,,,,,,,,,,,,,,,,,
12592861,1949,0,,,,,,,,,,,,,,,,,,,
12603908,1949,0,,,,,,,,,,,,,,,,,,,
12604229,1949,0,,,,,,,,,,,,,,,,,,,
12604559,1949,0,,,,,,,,,,,,,,,,,,,
12605374,1949,0,,,,,,,,,,,,,,,,,,,
12605457,1949,0,,,,,,,,,,,,,,,,,,,
12605929,1949,0,,,,,,,,,,,,,,,,,,,
12619599,1949,0,,,,,,,,,,,,,,,,,,,
12651360,1949,0,,,,,,,,,,,,,,,,,,,
12651931,1949,0,,,,,,,,,,,,,,,,,,,
12661567,1949,0,,,,,,,,,,,,,,,,,,,
12670485,1949,0,,,,,,,,,,,,,,,,,,,
12670568,1949,0,,,,,,,,,,,,,,,,,,,
12672234,1949,0,,,,,,,,,,,,,,,,,,,
12672291,1949,0,,,,,,,,,,,,,,,,,,,
12673983,1949,0,,,,,,,,,,,,,,,,,,,
12675310,1949,0,,,,,,,,,,,,,,,,,,,
12675989,1949,0,,,,,,,,,,,,,,,,,,,
12677217,1949,0,,,,,,,,,,,,,,,,,,,
12677340,1949,0,,,,,,,,,,,,,,,,,,,
12677977,1949,0,,,,,,,,,,,,,,,,,,,
12678405,1949,0,,,,,,,,,,,,,,,,,,,
12678934,1949,0,,,,,,,,,,,,,,,,,,,
12680872,1949,0,,,,,,,,,,,,,,,,,,,
12681045,1949,0,,,,,,,,,,,,,,,,,,,
12681409,1949,0,,,,,,,,,,,,,,,,,,,
12688115,1949,0,,,,,,,,,,,,,,,,,,,
13042650,1949,0,,,,,,,,,,,,,,,,,,,
13917018,1949,0,,,,,,,,,,,,,,,,,,,
13917026,1949,0,,,,,,,,,,,,,,,,,,,
13917034,1949,0,,,,,,,,,,,,,,,,,,,
13927918,1949,0,,,,,,,,,,,,,,,,,,,
14054670,1949,0,,,,,,,,,,,,,,,,,,,
14775209,1949,0,,,,,,,,,,,,,,,,,,,
15471329,1949,0,,,,,,,,,,,,,,,,,,,
15471436,1949,0,,,,,,,,,,,,,,,,,,,
15673353,1949,0,,,,,,,,,,,,,,,,,,,
15673536,1949,0,,,,,,,,,,,,,,,,,,,
15679202,1949,0,,,,,,,,,,,,,,,,,,,
15688633,1949,0,,,,,,,,,,,,,,,,,,,
15688757,1949,0,,,,,,,,,,,,,,,,,,,
15688971,1949,0,,,,,,,,,,,,,,,,,,,
15689201,1949,0,,,,,,,,,,,,,,,,,,,
15689318,1949,0,,,,,,,,,,,,,,,,,,,
15689813,1949,0,,,,,,,,,,,,,,,,,,,
15695281,1949,0,,,,,,,,,,,,,,,,,,,
15700560,1949,0,,,,,,,,,,,,,,,,,,,
15842636,1949,0,,,,,,,,,,,,,,,,,,,
15842693,1949,0,,,,,,,,,,,,,,,,,,,
16316093,1949,0,,,,,,,,,,,,,,,,,,,
13188990,1950,7,,,,,,,,,,,,,,,,,,,
14833560,1950,6,,,,,,,,,,,,,,,,,,,
12561239,1950,3,,,,,,,,,,,,,,,,,,,
15828411,1950,3,,,,,,,,,,,,,,,,,,,
11764743,1950,1,,,,,,,,,,,,,,,,,,,
12674826,1950,1,,,,,,,,,,,,,,,,,,,
13042890,1950,1,,,,,,,,,,,,,,,,,,,
14407365,1950,1,,,,,,,,,,,,,,,,,,,
15472053,1950,1,,,,,,,,,,,,,,,,,,,
11740586,1950,0,,,,,,,,,,,,,,,,,,,
11741683,1950,0,,,,,,,,,,,,,,,,,,,
11744323,1950,0,,,,,,,,,,,,,,,,,,,
11745569,1950,0,,,,,,,,,,,,,,,,,,,
11745585,1950,0,,,,,,,,,,,,,,,,,,,
11747615,1950,0,,,,,,,,,,,,,,,,,,,
12107512,1950,0,,,,,,,,,,,,,,,,,,,
12110201,1950,0,,,,,,,,,,,,,,,,,,,
12110417,1950,0,,,,,,,,,,,,,,,,,,,
12110748,1950,0,,,,,,,,,,,,,,,,,,,
12294989,1950,0,,,,,,,,,,,,,,,,,,,
12295069,1950,0,,,,,,,,,,,,,,,,,,,
12295515,1950,0,,,,,,,,,,,,,,,,,,,
12308730,1950,0,,,,,,,,,,,,,,,,,,,
12549747,1950,0,,,,,,,,,,,,,,,,,,,
12556627,1950,0,,,,,,,,,,,,,,,,,,,
12556890,1950,0,,,,,,,,,,,,,,,,,,,
12562625,1950,0,,,,,,,,,,,,,,,,,,,
12564431,1950,0,,,,,,,,,,,,,,,,,,,
12566097,1950,0,,,,,,,,,,,,,,,,,,,
12574067,1950,0,,,,,,,,,,,,,,,,,,,
12591848,1950,0,,,,,,,,,,,,,,,,,,,
12595153,1950,0,,,,,,,,,,,,,,,,,,,
12596243,1950,0,,,,,,,,,,,,,,,,,,,
12603445,1950,0,,,,,,,,,,,,,,,,,,,
12604088,1950,0,,,,,,,,,,,,,,,,,,,
12604161,1950,0,,,,,,,,,,,,,,,,,,,
12604336,1950,0,,,,,,,,,,,,,,,,,,,
12604849,1950,0,,,,,,,,,,,,,,,,,,,
12607263,1950,0,,,,,,,,,,,,,,,,,,,
12616645,1950,0,,,,,,,,,,,,,,,,,,,
12637609,1950,0,,,,,,,,,,,,,,,,,,,
12651444,1950,0,,,,,,,,,,,,,,,,,,,
12653622,1950,0,,,,,,,,,,,,,,,,,,,
12658563,1950,0,,,,,,,,,,,,,,,,,,,
12660742,1950,0,,,,,,,,,,,,,,,,,,,
12661385,1950,0,,,,,,,,,,,,,,,,,,,
12662185,1950,0,,,,,,,,,,,,,,,,,,,
12669578,1950,0,,,,,,,,,,,,,,,,,,,
12669727,1950,0,,,,,,,,,,,,,,,,,,,
12670832,1950,0,,,,,,,,,,,,,,,,,,,
12670923,1950,0,,,,,,,,,,,,,,,,,,,
